"","ZIP","COUNTYNAME","STATE","STCOUNTYFP"
"11430","62856","Franklin County","IL",17055
"11431","62812","Franklin County","IL",17055
"11432","61427","Fulton County","IL",17057
"11433","61501","Fulton County","IL",17057
"11434","61533","Fulton County","IL",17057
"11435","61544","Fulton County","IL",17057
"11436","61474","Fulton County","IL",17057
"11437","62644","Fulton County","IL",17057
"11438","61520","Fulton County","IL",17057
"11439","61482","Fulton County","IL",17057
"11440","61459","Fulton County","IL",17057
"11441","61553","Fulton County","IL",17057
"11442","61415","Fulton County","IL",17057
"11443","61477","Fulton County","IL",17057
"11444","61519","Fulton County","IL",17057
"11445","61431","Fulton County","IL",17057
"11446","61441","Fulton County","IL",17057
"11447","61569","Fulton County","IL",17057
"11448","61433","Fulton County","IL",17057
"11449","61531","Fulton County","IL",17057
"11450","61542","Fulton County","IL",17057
"11451","61484","Fulton County","IL",17057
"11452","61543","Fulton County","IL",17057
"11453","61432","Fulton County","IL",17057
"11454","61563","Fulton County","IL",17057
"11455","61524","Fulton County","IL",17057
"11456","62934","Gallatin County","IL",17059
"11457","62984","Gallatin County","IL",17059
"11458","62979","Gallatin County","IL",17059
"11459","62930","Gallatin County","IL",17059
"11460","62954","Gallatin County","IL",17059
"11461","62871","Gallatin County","IL",17059
"11462","62869","Gallatin County","IL",17059
"11463","62867","Gallatin County","IL",17059
"11464","62044","Greene County","IL",17061
"11465","62098","Greene County","IL",17061
"11466","62081","Greene County","IL",17061
"11467","62078","Greene County","IL",17061
"11468","62050","Greene County","IL",17061
"11469","62016","Greene County","IL",17061
"11470","62027","Greene County","IL",17061
"11471","62082","Greene County","IL",17061
"11472","62092","Greene County","IL",17061
"11473","62054","Greene County","IL",17061
"11474","60416","Grundy County","IL",17063
"11475","60407","Grundy County","IL",17063
"11476","60437","Grundy County","IL",17063
"11477","60424","Grundy County","IL",17063
"11478","60470","Grundy County","IL",17063
"11479","60541","Grundy County","IL",17063
"11480","60961","Grundy County","IL",17063
"11481","60450","Grundy County","IL",17063
"11482","60444","Grundy County","IL",17063
"11483","60410","Grundy County","IL",17063
"11484","60447","Grundy County","IL",17063
"11485","60479","Grundy County","IL",17063
"11486","60474","Grundy County","IL",17063
"11487","61360","Grundy County","IL",17063
"11488","60420","Grundy County","IL",17063
"11489","60481","Grundy County","IL",17063
"11490","62859","Hamilton County","IL",17065
"11492","62828","Hamilton County","IL",17065
"11493","62817","Hamilton County","IL",17065
"11494","62810","Hamilton County","IL",17065
"11496","62829","Hamilton County","IL",17065
"11497","62935","Hamilton County","IL",17065
"11498","62358","Hancock County","IL",17067
"11499","62334","Hancock County","IL",17067
"11500","62326","Hancock County","IL",17067
"11502","62321","Hancock County","IL",17067
"11503","62341","Hancock County","IL",17067
"11505","62374","Hancock County","IL",17067
"11506","62330","Hancock County","IL",17067
"11507","62336","Hancock County","IL",17067
"11508","62354","Hancock County","IL",17067
"11509","61420","Hancock County","IL",17067
"11510","62313","Hancock County","IL",17067
"11511","62367","Hancock County","IL",17067
"11513","62329","Hancock County","IL",17067
"11514","61450","Hancock County","IL",17067
"11518","62955","Hardin County","IL",17069
"11519","62947","Hardin County","IL",17069
"11520","62931","Hardin County","IL",17069
"11521","62982","Hardin County","IL",17069
"11522","62919","Hardin County","IL",17069
"11523","61469","Henderson County","IL",17071
"11524","61437","Henderson County","IL",17071
"11525","61471","Henderson County","IL",17071
"11526","61418","Henderson County","IL",17071
"11527","61460","Henderson County","IL",17071
"11528","61480","Henderson County","IL",17071
"11529","61425","Henderson County","IL",17071
"11532","61454","Henderson County","IL",17071
"11533","61443","Henry County","IL",17073
"11535","61234","Henry County","IL",17073
"11536","61490","Henry County","IL",17073
"11537","61413","Henry County","IL",17073
"11538","61414","Henry County","IL",17073
"11540","61238","Henry County","IL",17073
"11541","61235","Henry County","IL",17073
"11542","61277","Henry County","IL",17073
"11543","61250","Henry County","IL",17073
"11544","61468","Henry County","IL",17073
"11545","61254","Henry County","IL",17073
"11546","61241","Henry County","IL",17073
"11547","61465","Henry County","IL",17073
"11548","61258","Henry County","IL",17073
"11549","61240","Henry County","IL",17073
"11550","61233","Henry County","IL",17073
"11551","61262","Henry County","IL",17073
"11552","61274","Henry County","IL",17073
"11553","61419","Henry County","IL",17073
"11554","61273","Henry County","IL",17073
"11555","61434","Henry County","IL",17073
"11557","60970","Iroquois County","IL",17075
"11560","60945","Iroquois County","IL",17075
"11561","60964","Iroquois County","IL",17075
"11562","60928","Iroquois County","IL",17075
"11563","60911","Iroquois County","IL",17075
"11564","60930","Iroquois County","IL",17075
"11566","60966","Iroquois County","IL",17075
"11567","60955","Iroquois County","IL",17075
"11568","60951","Iroquois County","IL",17075
"11569","60938","Iroquois County","IL",17075
"11570","60939","Iroquois County","IL",17075
"11571","60974","Iroquois County","IL",17075
"11573","60953","Iroquois County","IL",17075
"11574","60912","Iroquois County","IL",17075
"11575","60931","Iroquois County","IL",17075
"11576","60956","Iroquois County","IL",17075
"11577","60926","Iroquois County","IL",17075
"11578","60942","Iroquois County","IL",17075
"11579","60967","Iroquois County","IL",17075
"11580","60922","Iroquois County","IL",17075
"11581","60924","Iroquois County","IL",17075
"11583","60973","Iroquois County","IL",17075
"11585","62966","Jackson County","IL",17077
"11586","62924","Jackson County","IL",17077
"11588","62942","Jackson County","IL",17077
"11589","62832","Jackson County","IL",17077
"11590","62994","Jackson County","IL",17077
"11591","62940","Jackson County","IL",17077
"11592","62902","Jackson County","IL",17077
"11593","62975","Jackson County","IL",17077
"11594","62950","Jackson County","IL",17077
"11595","62901","Jackson County","IL",17077
"11596","62958","Jackson County","IL",17077
"11597","62903","Jackson County","IL",17077
"11598","62907","Jackson County","IL",17077
"11599","62916","Jackson County","IL",17077
"11600","62927","Jackson County","IL",17077
"11601","62280","Jackson County","IL",17077
"11602","62920","Jackson County","IL",17077
"11603","62905","Jackson County","IL",17077
"11604","62918","Jackson County","IL",17077
"11608","62425","Jasper County","IL",17079
"11613","62480","Jasper County","IL",17079
"11614","62481","Jasper County","IL",17079
"11616","62459","Jasper County","IL",17079
"11619","62475","Jasper County","IL",17079
"11620","62851","Jefferson County","IL",17081
"11622","62816","Jefferson County","IL",17081
"11623","62877","Jefferson County","IL",17081
"11625","62814","Jefferson County","IL",17081
"11626","62889","Jefferson County","IL",17081
"11629","62894","Jefferson County","IL",17081
"11630","62893","Jefferson County","IL",17081
"11631","62830","Jefferson County","IL",17081
"11632","62898","Jefferson County","IL",17081
"11634","62846","Jefferson County","IL",17081
"11635","62872","Jefferson County","IL",17081
"11636","62853","Jefferson County","IL",17081
"11637","62864","Jefferson County","IL",17081
"11638","62808","Jefferson County","IL",17081
"11639","62063","Jersey County","IL",17083
"11640","62028","Jersey County","IL",17083
"11642","62079","Jersey County","IL",17083
"11643","62030","Jersey County","IL",17083
"11644","62022","Jersey County","IL",17083
"11645","62037","Jersey County","IL",17083
"11646","62031","Jersey County","IL",17083
"11647","62052","Jersey County","IL",17083
"11648","62035","Jersey County","IL",17083
"11650","62012","Jersey County","IL",17083
"11651","61048","Jo Daviess County","IL",17085
"11652","61089","Jo Daviess County","IL",17085
"11653","61087","Jo Daviess County","IL",17085
"11656","61044","Jo Daviess County","IL",17085
"11657","61036","Jo Daviess County","IL",17085
"11658","61075","Jo Daviess County","IL",17085
"11659","61041","Jo Daviess County","IL",17085
"11660","61085","Jo Daviess County","IL",17085
"11661","61025","Jo Daviess County","IL",17085
"11664","61001","Jo Daviess County","IL",17085
"11665","61059","Jo Daviess County","IL",17085
"11666","62923","Johnson County","IL",17087
"11667","62995","Johnson County","IL",17087
"11668","62909","Johnson County","IL",17087
"11669","62922","Johnson County","IL",17087
"11670","62943","Johnson County","IL",17087
"11671","62938","Johnson County","IL",17087
"11672","62908","Johnson County","IL",17087
"11674","62939","Johnson County","IL",17087
"11675","62972","Johnson County","IL",17087
"11676","62912","Johnson County","IL",17087
"11677","62985","Johnson County","IL",17087
"11678","62967","Johnson County","IL",17087
"11679","62926","Johnson County","IL",17087
"11681","60124","Kane County","IL",17089
"11682","60136","Kane County","IL",17089
"11687","60144","Kane County","IL",17089
"11693","60175","Kane County","IL",17089
"11694","60142","Kane County","IL",17089
"11695","60510","Kane County","IL",17089
"11698","60506","Kane County","IL",17089
"11699","60554","Kane County","IL",17089
"11702","60123","Kane County","IL",17089
"11704","60507","Kane County","IL",17089
"11705","60539","Kane County","IL",17089
"11706","60538","Kane County","IL",17089
"11707","60121","Kane County","IL",17089
"11708","60543","Kane County","IL",17089
"11710","60505","Kane County","IL",17089
"11711","60542","Kane County","IL",17089
"11713","60109","Kane County","IL",17089
"11715","60183","Kane County","IL",17089
"11716","60177","Kane County","IL",17089
"11717","60134","Kane County","IL",17089
"11718","60110","Kane County","IL",17089
"11719","60147","Kane County","IL",17089
"11720","60503","Kane County","IL",17089
"11723","60944","Kankakee County","IL",17091
"11725","60910","Kankakee County","IL",17091
"11726","60913","Kankakee County","IL",17091
"11729","60935","Kankakee County","IL",17091
"11730","60969","Kankakee County","IL",17091
"11732","60954","Kankakee County","IL",17091
"11733","60468","Kankakee County","IL",17091
"11734","60940","Kankakee County","IL",17091
"11735","60950","Kankakee County","IL",17091
"11736","60401","Kankakee County","IL",17091
"11737","60901","Kankakee County","IL",17091
"11738","60914","Kankakee County","IL",17091
"11739","60915","Kankakee County","IL",17091
"11741","60958","Kankakee County","IL",17091
"11743","60545","Kendall County","IL",17093
"11744","60586","Kendall County","IL",17093
"11745","60585","Kendall County","IL",17093
"11749","60560","Kendall County","IL",17093
"11754","60536","Kendall County","IL",17093
"11755","60435","Kendall County","IL",17093
"11756","60544","Kendall County","IL",17093
"11757","60512","Kendall County","IL",17093
"11759","60431","Kendall County","IL",17093
"11761","60537","Kendall County","IL",17093
"11763","61488","Knox County","IL",17095
"11764","61410","Knox County","IL",17095
"11765","61458","Knox County","IL",17095
"11766","61572","Knox County","IL",17095
"11768","61449","Knox County","IL",17095
"11769","61472","Knox County","IL",17095
"11770","61467","Knox County","IL",17095
"11772","61439","Knox County","IL",17095
"11773","61448","Knox County","IL",17095
"11775","61423","Knox County","IL",17095
"11778","61412","Knox County","IL",17095
"11779","61436","Knox County","IL",17095
"11780","61402","Knox County","IL",17095
"11781","61428","Knox County","IL",17095
"11782","61529","Knox County","IL",17095
"11784","61485","Knox County","IL",17095
"11785","61489","Knox County","IL",17095
"11786","61401","Knox County","IL",17095
"11787","61430","Knox County","IL",17095
"11788","60060","Lake County","IL",17097
"11789","60084","Lake County","IL",17097
"11790","60083","Lake County","IL",17097
"11792","60020","Lake County","IL",17097
"11793","60047","Lake County","IL",17097
"11794","60048","Lake County","IL",17097
"11795","60069","Lake County","IL",17097
"11796","60046","Lake County","IL",17097
"11797","60045","Lake County","IL",17097
"11799","60075","Lake County","IL",17097
"11800","60085","Lake County","IL",17097
"11801","60061","Lake County","IL",17097
"11802","60073","Lake County","IL",17097
"11803","60030","Lake County","IL",17097
"11804","60042","Lake County","IL",17097
"11805","60044","Lake County","IL",17097
"11807","60037","Lake County","IL",17097
"11808","60087","Lake County","IL",17097
"11810","60079","Lake County","IL",17097
"11811","60050","Lake County","IL",17097
"11813","60035","Lake County","IL",17097
"11814","60002","Lake County","IL",17097
"11816","60081","Lake County","IL",17097
"11818","60064","Lake County","IL",17097
