fips,NAME,year,total_25plus,bach_or_higher,pct_bach_degree
31049,"Deuel County, Nebraska",2022,1423,296,20.801124385101897
31051,"Dixon County, Nebraska",2022,3735,830,22.22222222222222
31053,"Dodge County, Nebraska",2022,24741,5363,21.67656925750778
31055,"Douglas County, Nebraska",2022,381023,157085,41.22717001335877
31057,"Dundy County, Nebraska",2022,1248,328,26.282051282051285
31059,"Fillmore County, Nebraska",2022,4136,945,22.84816247582205
31061,"Franklin County, Nebraska",2022,2167,416,19.197046608214123
31063,"Frontier County, Nebraska",2022,1692,396,23.404255319148938
31065,"Furnas County, Nebraska",2022,3285,703,21.400304414003042
31067,"Gage County, Nebraska",2022,15167,3034,20.003955957011936
31069,"Garden County, Nebraska",2022,1297,299,23.053199691595992
31071,"Garfield County, Nebraska",2022,1346,429,31.872213967310547
31073,"Gosper County, Nebraska",2022,1445,406,28.096885813148788
31075,"Grant County, Nebraska",2022,445,120,26.96629213483146
31077,"Greeley County, Nebraska",2022,1535,263,17.133550488599347
31079,"Hall County, Nebraska",2022,40196,8557,21.288187879390986
31081,"Hamilton County, Nebraska",2022,6405,1598,24.949258391881344
31083,"Harlan County, Nebraska",2022,2173,533,24.528301886792452
31085,"Hayes County, Nebraska",2022,681,123,18.06167400881057
31087,"Hitchcock County, Nebraska",2022,1848,348,18.83116883116883
31089,"Holt County, Nebraska",2022,6891,1894,27.48512552604847
31091,"Hooker County, Nebraska",2022,420,114,27.142857142857142
31093,"Howard County, Nebraska",2022,4497,1003,22.303758060929507
31095,"Jefferson County, Nebraska",2022,5169,996,19.26871735345328
31097,"Johnson County, Nebraska",2022,3829,728,19.012797074954296
31099,"Kearney County, Nebraska",2022,4456,1376,30.879712746858168
31101,"Keith County, Nebraska",2022,6130,1220,19.9021207177814
31103,"Keya Paha County, Nebraska",2022,633,182,28.751974723538705
31105,"Kimball County, Nebraska",2022,2506,289,11.532322426177174
31107,"Knox County, Nebraska",2022,5741,1086,18.9165650583522
31109,"Lancaster County, Nebraska",2022,201049,82137,40.85421961810305
31111,"Lincoln County, Nebraska",2022,23882,4824,20.199313290344193
31113,"Logan County, Nebraska",2022,558,141,25.268817204301076
31115,"Loup County, Nebraska",2022,461,90,19.522776572668114
31117,"McPherson County, Nebraska",2022,339,59,17.404129793510325
31119,"Madison County, Nebraska",2022,23257,5688,24.457152685213053
31121,"Merrick County, Nebraska",2022,5437,947,17.417693581018945
31123,"Morrill County, Nebraska",2022,3126,608,19.44977607165707
31125,"Nance County, Nebraska",2022,2370,450,18.9873417721519
31127,"Nemaha County, Nebraska",2022,4607,1404,30.475363577165183
31129,"Nuckolls County, Nebraska",2022,3020,810,26.82119205298013
31131,"Otoe County, Nebraska",2022,10972,2814,25.647101713452425
31133,"Pawnee County, Nebraska",2022,1794,366,20.401337792642142
31135,"Perkins County, Nebraska",2022,1965,508,25.85241730279898
31137,"Phelps County, Nebraska",2022,6092,1626,26.690741956664475
31139,"Pierce County, Nebraska",2022,4940,1090,22.06477732793522
31141,"Platte County, Nebraska",2022,22403,5506,24.577065571575236
31143,"Polk County, Nebraska",2022,3598,668,18.565869927737634
31145,"Red Willow County, Nebraska",2022,7380,1800,24.390243902439025
31147,"Richardson County, Nebraska",2022,5672,1157,20.3984485190409
31149,"Rock County, Nebraska",2022,925,265,28.64864864864865
31151,"Saline County, Nebraska",2022,9320,2044,21.931330472103006
31153,"Sarpy County, Nebraska",2022,123235,50722,41.158761715421754
31155,"Saunders County, Nebraska",2022,15336,4461,29.088419405320813
31157,"Scotts Bluff County, Nebraska",2022,24201,6096,25.18904177513326
31159,"Seward County, Nebraska",2022,11099,3436,30.957743940895575
31161,"Sheridan County, Nebraska",2022,3595,780,21.696801112656466
31163,"Sherman County, Nebraska",2022,2158,407,18.860055607043556
31165,"Sioux County, Nebraska",2022,783,195,24.904214559386972
31167,"Stanton County, Nebraska",2022,3980,800,20.100502512562816
31169,"Thayer County, Nebraska",2022,3514,791,22.50996015936255
31171,"Thomas County, Nebraska",2022,496,122,24.596774193548388
31173,"Thurston County, Nebraska",2022,3660,725,19.808743169398905
31175,"Valley County, Nebraska",2022,2868,773,26.95258019525802
31177,"Washington County, Nebraska",2022,14264,4893,34.303140773976445
31179,"Wayne County, Nebraska",2022,5479,1789,32.65194378536229
31181,"Webster County, Nebraska",2022,2401,516,21.491045397750938
31183,"Wheeler County, Nebraska",2022,611,151,24.713584288052374
31185,"York County, Nebraska",2022,9553,2414,25.269548832827383
32001,"Churchill County, Nevada",2022,17516,3090,17.641013930121034
32003,"Clark County, Nevada",2022,1560375,411859,26.39487302731715
32005,"Douglas County, Nevada",2022,38843,12170,31.331256597070258
32007,"Elko County, Nevada",2022,34678,5898,17.00790126304862
32009,"Esmeralda County, Nevada",2022,873,212,24.284077892325314
32011,"Eureka County, Nevada",2022,1111,169,15.211521152115212
32013,"Humboldt County, Nevada",2022,11339,2360,20.813122850339536
32015,"Lander County, Nevada",2022,3854,541,14.037363777893097
32017,"Lincoln County, Nevada",2022,3187,489,15.34358330718544
32019,"Lyon County, Nevada",2022,43054,6937,16.112324058159523
32021,"Mineral County, Nevada",2022,3263,478,14.649095923996322
32023,"Nye County, Nevada",2022,40380,5063,12.53838533927687
32027,"Pershing County, Nevada",2022,5013,504,10.053859964093357
32029,"Storey County, Nevada",2022,3113,976,31.35239318984902
32031,"Washoe County, Nevada",2022,339174,110157,32.47802013126006
32033,"White Pine County, Nevada",2022,6727,895,13.304593429463358
32510,"Carson City, Nevada",2022,41987,10205,24.305142067782885
33001,"Belknap County, New Hampshire",2022,47981,15327,31.94389445822305
33003,"Carroll County, New Hampshire",2022,39992,15014,37.54250850170034
33005,"Cheshire County, New Hampshire",2022,54560,18749,34.364002932551315
33007,"Coos County, New Hampshire",2022,24511,5003,20.411243931296152
33009,"Grafton County, New Hampshire",2022,65142,28201,43.29157839796138
33011,"Hillsborough County, New Hampshire",2022,301873,121391,40.21260596343495
33013,"Merrimack County, New Hampshire",2022,110798,40799,36.8228668387516
33015,"Rockingham County, New Hampshire",2022,231996,101102,43.57919964137313
33017,"Strafford County, New Hampshire",2022,87852,34019,38.72307972499203
33019,"Sullivan County, New Hampshire",2022,32648,9843,30.148860573388873
34001,"Atlantic County, New Jersey",2022,191583,57631,30.08147904563557
34003,"Bergen County, New Jersey",2022,674596,348445,51.652396397251096
34005,"Burlington County, New Jersey",2022,329081,135171,41.07529757111471
34007,"Camden County, New Jersey",2022,360582,123519,34.25545368321214
34009,"Cape May County, New Jersey",2022,72532,26003,35.8503832791044
34011,"Cumberland County, New Jersey",2022,103984,18040,17.348822895830125
34013,"Essex County, New Jersey",2022,573215,214364,37.396788290606494
34015,"Gloucester County, New Jersey",2022,207727,73060,35.1711621503223
34017,"Hudson County, New Jersey",2022,512195,238786,46.62013490955593
34019,"Hunterdon County, New Jersey",2022,93742,52003,55.4746004992426
34021,"Mercer County, New Jersey",2022,259959,114778,44.15234710088899
34023,"Middlesex County, New Jersey",2022,591318,266768,45.114134864827385
34025,"Monmouth County, New Jersey",2022,454185,226608,49.89332540704779
34027,"Morris County, New Jersey",2022,359811,205599,57.14083227027523
34029,"Ocean County, New Jersey",2022,434506,143133,32.94154741246381
34031,"Passaic County, New Jersey",2022,346430,104229,30.086597581040902
34033,"Salem County, New Jersey",2022,45316,10320,22.77341336393327
34035,"Somerset County, New Jersey",2022,242607,138929,57.265041816600515
34037,"Sussex County, New Jersey",2022,105082,40950,38.96956662416018
34039,"Union County, New Jersey",2022,389288,149113,38.30403197632601
34041,"Warren County, New Jersey",2022,79264,28119,35.47512111425111
35001,"Bernalillo County, New Mexico",2022,469743,172006,36.61704378777331
35003,"Catron County, New Mexico",2022,2925,436,14.905982905982906
35005,"Chaves County, New Mexico",2022,41749,7320,17.533354092313587
35006,"Cibola County, New Mexico",2022,18386,2708,14.728597846187316
35007,"Colfax County, New Mexico",2022,9233,2038,22.072999025235568
35009,"Curry County, New Mexico",2022,29818,6397,21.453484472466293
35011,"De Baca County, New Mexico",2022,1139,105,9.218612818261633
35013,"Doña Ana County, New Mexico",2022,134344,40866,30.418924551896627
35015,"Eddy County, New Mexico",2022,39653,7231,18.235694651098278
35017,"Grant County, New Mexico",2022,20381,5375,26.37260193317305
35019,"Guadalupe County, New Mexico",2022,3398,476,14.008240141259565
35021,"Harding County, New Mexico",2022,471,144,30.573248407643312
35023,"Hidalgo County, New Mexico",2022,2908,492,16.91884456671252
35025,"Lea County, New Mexico",2022,43412,6338,14.599649866396389
35027,"Lincoln County, New Mexico",2022,15369,3731,24.27614028238662
35028,"Los Alamos County, New Mexico",2022,13886,9674,69.66729079648567
35029,"Luna County, New Mexico",2022,16460,1953,11.865127582017012
35031,"McKinley County, New Mexico",2022,45143,5614,12.436036594820903
35033,"Mora County, New Mexico",2022,3394,699,20.595167943429583
35035,"Otero County, New Mexico",2022,44772,9396,20.9863307424283
35037,"Quay County, New Mexico",2022,6380,1023,16.034482758620687
35039,"Rio Arriba County, New Mexico",2022,27682,5048,18.23567661296149
35041,"Roosevelt County, New Mexico",2022,11171,2279,20.40103840300779
35043,"Sandoval County, New Mexico",2022,103937,33407,32.14158576830195
35045,"San Juan County, New Mexico",2022,79736,12553,15.74320256847597
35047,"San Miguel County, New Mexico",2022,19765,4701,23.784467493043255
35049,"Santa Fe County, New Mexico",2022,116573,49159,42.170142314258015
35051,"Sierra County, New Mexico",2022,9168,1810,19.74258289703316
35053,"Socorro County, New Mexico",2022,10697,1793,16.761708890343087
35055,"Taos County, New Mexico",2022,26461,9120,34.46581761838177
35057,"Torrance County, New Mexico",2022,10624,1543,14.52371987951807
35059,"Union County, New Mexico",2022,2860,444,15.524475524475525
35061,"Valencia County, New Mexico",2022,52270,11025,21.092404821121104
36001,"Albany County, New York",2022,211845,94093,44.415964502348416
36003,"Allegany County, New York",2022,29967,7343,24.503620649380984
36005,"Bronx County, New York",2022,943981,200268,21.215257510479553
36007,"Broome County, New York",2022,131196,39139,29.832464404402575
36009,"Cattaraugus County, New York",2022,53128,10732,20.200271043517542
36011,"Cayuga County, New York",2022,55374,12723,22.976487160039007
36013,"Chautauqua County, New York",2022,89404,21716,24.289740951187866
36015,"Chemung County, New York",2022,58945,14476,24.558486724913053
36017,"Chenango County, New York",2022,33959,6204,18.26908919579493
36019,"Clinton County, New York",2022,55243,15013,27.176293829082415
36021,"Columbia County, New York",2022,47307,17216,36.39207728243177
36023,"Cortland County, New York",2022,29274,8150,27.84040445446471
36025,"Delaware County, New York",2022,33158,8288,24.995476204837445
36027,"Dutchess County, New York",2022,210886,82207,38.98172472331022
36029,"Erie County, New York",2022,671368,244270,36.383920591985316
36031,"Essex County, New York",2022,28930,9020,31.1787072243346
36033,"Franklin County, New York",2022,33832,7493,22.1476708441712
36035,"Fulton County, New York",2022,38665,7473,19.327557222294065
36037,"Genesee County, New York",2022,41797,9683,23.16673445462593
36039,"Greene County, New York",2022,36429,10050,27.587910730461996
36041,"Hamilton County, New York",2022,4107,959,23.35037740443146
36043,"Herkimer County, New York",2022,43013,9619,22.363006532908656
36045,"Jefferson County, New York",2022,74585,18809,25.218207414359455
36047,"Kings County, New York",2022,1860601,751724,40.402214123285965
36049,"Lewis County, New York",2022,18480,3550,19.20995670995671
36051,"Livingston County, New York",2022,41890,12342,29.46287896872762
36053,"Madison County, New York",2022,46161,12407,26.877667294902626
36055,"Monroe County, New York",2022,525640,212814,40.48664485198996
36057,"Montgomery County, New York",2022,34309,6785,19.776152030079572
36059,"Nassau County, New York",2022,969981,467753,48.22290333521997
36061,"New York County, New York",2022,1267630,795444,62.750487129525176
36063,"Niagara County, New York",2022,152567,41237,27.028780797944506
36065,"Oneida County, New York",2022,159897,43677,27.315709487982886
36067,"Onondaga County, New York",2022,324436,119853,36.941954653614275
36069,"Ontario County, New York",2022,80008,29794,37.23877612238776
36071,"Orange County, New York",2022,256375,80915,31.56118966357874
36073,"Orleans County, New York",2022,29333,5221,17.79906589847612
36075,"Oswego County, New York",2022,80294,17209,21.43248561536354
36077,"Otsego County, New York",2022,39352,13260,33.69587314494816
36079,"Putnam County, New York",2022,70716,30285,42.82623451552689
36081,"Queens County, New York",2022,1709759,594463,34.76881829544398
36083,"Rensselaer County, New York",2022,113385,40094,35.36093839573135
36085,"Richmond County, New York",2022,344639,121775,35.334074205182816
36087,"Rockland County, New York",2022,208539,88553,42.46352001304312
36089,"St. Lawrence County, New York",2022,71483,16784,23.47970846215184
36091,"Saratoga County, New York",2022,170815,74144,43.40602406111876
36093,"Schenectady County, New York",2022,109680,37556,34.24142961342086
36095,"Schoharie County, New York",2022,21509,5369,24.961643962992238
36097,"Schuyler County, New York",2022,13283,3252,24.482421139802753
36099,"Seneca County, New York",2022,24400,5404,22.147540983606557
36101,"Steuben County, New York",2022,66493,17190,25.85234535966192
36103,"Suffolk County, New York",2022,1067104,416452,39.0263741865835
36105,"Sullivan County, New York",2022,55556,15427,27.768377852977178
36107,"Tioga County, New York",2022,34747,9144,26.31594094454198
36109,"Tompkins County, New York",2022,61156,35157,57.4874092484793
36111,"Ulster County, New York",2022,134090,47719,35.58729211723469
36113,"Warren County, New York",2022,49282,16678,33.8419706992411
36115,"Washington County, New York",2022,45270,9565,21.128782858405124
36117,"Wayne County, New York",2022,65234,16308,24.999233528528066
36119,"Westchester County, New York",2022,695064,359764,51.75983794298079
36121,"Wyoming County, New York",2022,29511,5378,18.223713191691235
36123,"Yates County, New York",2022,16746,4025,24.035590588797326
37001,"Alamance County, North Carolina",2022,115744,31638,27.334462261542715
37003,"Alexander County, North Carolina",2022,26366,4040,15.322764165971325
37005,"Alleghany County, North Carolina",2022,8508,1765,20.745181006111896
37007,"Anson County, North Carolina",2022,15790,1798,11.386953768207727
37009,"Ashe County, North Carolina",2022,20539,4270,20.789717123521108
37011,"Avery County, North Carolina",2022,13603,3034,22.303903550687348
37013,"Beaufort County, North Carolina",2022,32694,6365,19.468403988499418
37015,"Bertie County, North Carolina",2022,13425,2229,16.603351955307264
37017,"Bladen County, North Carolina",2022,21347,4323,20.251089146015833
37019,"Brunswick County, North Carolina",2022,111828,36229,32.39707407804843
37021,"Buncombe County, North Carolina",2022,200084,86104,43.033925751184505
37023,"Burke County, North Carolina",2022,64552,12757,19.762362126657578
37025,"Cabarrus County, North Carolina",2022,150268,54828,36.486810232384805
37027,"Caldwell County, North Carolina",2022,58269,10047,17.24244452453277
37029,"Camden County, North Carolina",2022,7290,1775,24.348422496570645
37031,"Carteret County, North Carolina",2022,52162,16625,31.871860741535983
37033,"Caswell County, North Carolina",2022,16679,2573,15.426584327597578
